"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250","251","252","253","254","255","256","257","258","259","260","261","262","263","264","265","266","267","268","269","270","271","272","273","274","275","276","277","278","279","280","281","282","283","284","285","286","287","288","289","290","291","292","293","294","295","296","297","298","299","300","301","302","303","304"
147.6,106.8,228.32,71.6,117.6,87.6,148.4,76.8,96,106.8,140.4,201.92,98.4,311.36,451.2,106.8,126,273.84,186,106.8,117.6,136.8,136.8,175.2,177.6,57.6,43.52,147.6,136.8,158.4,136.8,96,399.6,372,437.2,166.8,115.2,121.12,354.24,156.88,386.88,480.08,316.8,322.8,126,117.6,256.8,126,181.68,139.2,128.4,256.8,76.8,195.44,256.8,106.8,192.24,126,526,292.8,158.4,284.4,106.8,240,109.2,199.2,229.2,120,169.2,266.4,855.8,248.4,90,289.2,150,150,259.4,507.6,363.6,282.6,150,578.4,199.2,109.2,49.2,139.2,120,319.2,109.2,199.2,458.4,188.4,198.24,103.2,99.84,96,116.96,57.6,104.32,142.4,96,115.2,96,310.56,141.6,126,322.8,96,76.8,242.32,100.16,98.4,141.44,22.72,19.2,134.4,145.2,125.44,133.92,38.4,194.4,364.8,105.28,76.8,96,115.2,96,81.28,90.56,57.6,312.88,136.8,96,274.16,628.8,177.6,158.4,516,475.2,256.8,341.68,139.2,672,177.6,109.2,355.2,349.2,423.6,267.6,571.28,333.6,723.6,276,185.76,256.8,175.2,139.2,218.4,268.6,218.4,229.2,529.2,349.2,109.2,267.6,169.2,229.2,786,210,259.2,270,297.6,150,567.6,610.4,289.2,237.6,855.36,229.2,678.8,278.4,218.4,643.28,715.2,188.4,755.4,510,368.4,278.4,240,210,177.6,210,90,158.4,207.6,379.2,117.6,199.2,458.4,177.6,180,188.4,338.4,436.8,259.2,199.2,349.2,376.8,19.2,150,259.2,229.2,387.6,248.4,289.2,150,240,330,469.2,685.2,270,109.2,583.28,147.6,68.4,34.88,0,57.6,41.6,96,57.6,57.6,57.6,19.2,38.4,96,0,152.32,10.56,126,89.44,156,115.2,93.12,49.2,98.4,128.4,374.96,87.6,0,38.4,68.4,76.8,87.6,98.4,30,19.52,68.4,38.4,195.52,57.6,19.2,30,57.6,134.4,43.2,38.4,0,262.6,136.8,330,218.08,229.2,230.4,275.2,667.52,586.8,210,349.2,286.8,360,398.4,278.4,777.6,186,145.2,175.2,117.6,226.8,320.56,205.2,218.4,145.2,166.8,186,166.8,312,276,117.6,303.6,19.2,158.4,166.8
147.6,106.8,201.44,68.4,117.6,79.6,145.2,76.8,96,106.8,115.76,196.8,98.4,292.8,451.2,106.8,123.76,250.16,186,106.8,108.96,136.8,128.48,156.32,177.6,57.6,30.08,147.6,129.76,158.4,136.8,91.52,388.08,343.52,426,166.8,115.2,105.44,350.4,147.6,374.4,572.24,316.8,322.8,126,108,256.8,200,169.2,139.2,128.4,256.8,76.8,183.6,248.8,106.8,149.68,200,582,273.28,158.4,284.4,106.8,240,109.2,199.2,229.2,120,169.2,308.4,856.8,248.4,90,289.2,150,150,278.4,507.6,363.6,327.6,150,578.4,199.2,109.2,49.2,139.2,120,319.2,109.2,199.2,458.4,188.4,180,109.2,96,96,98.4,57.6,96,117.76,65.92,115.2,82.56,280.48,125.92,108.08,322.8,92.48,73.6,196.88,76.8,92.64,120,4.16,19.2,118.08,134.32,96.64,117.6,24.64,176.8,307.84,82.56,73.6,96,101.44,75.52,76.8,76.8,57.6,296.56,136.8,96,227.76,628.8,177.6,158.4,516,475.2,256.8,327.6,139.2,672,177.6,109.2,355.2,349.2,423.6,267.6,553.36,333.6,711.76,276,172.32,256.8,165.6,139.2,218.4,327.6,218.4,229.2,529.2,349.2,109.2,267.6,169.2,229.2,786,210,259.2,270,297.6,150,597.6,644.4,289.2,237.6,854.4,229.2,712.8,278.4,218.4,672.96,715.2,188.4,764.4,510,368.4,278.4,240,210,177.6,210,90,158.4,207.6,379.2,117.6,199.2,458.4,177.6,180,188.4,338.4,436.8,259.2,199.2,349.2,376.8,19.2,150,259.2,229.2,387.6,248.4,289.2,150,240,330,469.2,685.2,270,109.2,567.6,147.6,68.4,19.2,0,51.84,16.96,77.44,57.6,57.6,57.6,19.2,38.4,96,0,116.16,0,126,79.2,156,115.2,54.4,49.2,84.96,128.4,352.88,87.6,0,38.4,68.4,76.8,87.6,98.4,30,0,54,38.4,172.8,57.6,19.2,30,57.6,116.16,38.4,38.4,0,267.6,222.8,330,199.2,339.2,248.4,319.2,657.6,586.8,210,349.2,396.8,360,398.4,278.4,777.6,186,134.64,175.2,105.76,226.8,303.6,205.2,218.4,145.2,152.08,186,166.8,312,276,117.6,303.6,19.2,158.4,166.8
147.6,88.88,194.4,68.4,106.08,54.64,145.2,76.8,96,106.8,106.8,196.8,98.4,280.32,451.2,106.8,106.8,226.8,177.36,106.8,98.4,123.68,117.6,136.8,163.52,57.6,19.2,147.6,117.6,150.4,128.16,76.8,380.4,314.4,426,166.8,115.2,98.4,336,147.6,358.08,537.36,316.8,322.8,116.08,98.4,248.16,236.08,169.2,139.2,128.4,256.8,76.8,166,237.6,106.8,130.48,246,582,254.4,158.4,284.4,93.04,240,109.2,199.2,229.2,120,169.2,308.4,856.8,248.4,90,289.2,150,150,278.4,507.6,363.6,327.6,150,578.4,199.2,109.2,49.2,139.2,120,319.2,109.2,199.2,458.4,188.4,180,109.2,79.68,96,98.4,49.6,96,90.88,57.6,112.96,58.24,197.28,117.6,106.8,297.52,68.8,57.6,166.8,76.8,79.2,90.56,0,8.96,115.2,113.84,83.84,117.6,19.2,119.52,211.2,76.8,57.6,94.4,96,57.6,76.8,76.8,57.6,279.6,136.8,96,186.48,628.8,177.6,158.4,516,475.2,256.8,327.6,139.2,666.88,177.6,109.2,355.2,349.2,423.6,251.92,541.2,333.6,695.44,276,156,256.8,137.44,139.2,218.4,327.6,218.4,229.2,529.2,349.2,109.2,267.6,169.2,229.2,786,210,259.2,270,297.6,150,597.6,644.4,289.2,237.6,854.4,229.2,712.8,278.4,218.4,728.4,706.56,188.4,764.4,510,359.12,278.4,240,210,161.28,210,90,158.4,207.6,379.2,117.6,199.2,458.4,177.6,180,184.88,338.4,436.8,259.2,199.2,349.2,376.8,19.2,150,259.2,229.2,387.6,248.4,289.2,150,240,330,469.2,674.32,270,109.2,567.6,147.6,59.44,19.2,0,38.4,0,62.72,57.6,56,48.64,17.92,38.4,88.96,0,114.88,0,126,79.2,156,115.2,23.36,39.6,79.2,114,305.52,87.6,0,24.32,62.96,67.52,83.44,91.36,30,0,38,38.4,172.8,40.96,19.2,30,57.6,94.08,38.4,38.4,0,267.6,244.32,330,199.2,349.2,248.4,319.2,657.6,586.8,210,349.2,406.8,360,398.4,278.4,777.6,186,117.04,147.68,98.4,226.8,303.6,205.2,218.4,139.44,147.6,169.68,166.8,312,276,117.6,288.88,19.2,158.4,166.8
147.6,87.6,194.4,68.4,98.4,49.2,134,76.8,81.6,106.8,106.8,196.8,98.4,273.6,432.96,106.8,106.8,226.8,166.8,98.8,98.4,116,117.6,123.36,158.4,57.6,19.2,147.6,117.6,139.2,117.6,76.8,380.4,314.4,426,166.8,115.2,98.4,312,147.6,355.2,526.8,316.8,306.48,106.8,98.4,237.6,211.44,169.2,139.2,126.16,256.8,76.8,164.4,237.6,106.8,126,246,560.88,254.4,158.4,272.88,87.6,240,97.2,186.2,229.2,120,169.2,308.4,856.8,248.4,90,289.2,150,150,278.4,507.6,363.6,327.6,139,578.4,199.2,109.2,49.2,139.2,120,313.12,109.2,199.2,458.4,188.4,180,109.2,76.8,96,98.4,21.44,83.84,76.8,44.48,96,57.6,140,117.6,96.24,265.2,38.72,56.32,152.4,70.4,65.76,72.96,0,0,115.2,90.48,57.92,106.72,19.2,98.4,142.08,59.2,42.56,76.8,89.28,57.6,62.4,60.48,57.6,263.92,136.8,60.8,129.84,628.8,177.6,158.4,516,475.2,256.8,316.08,137.6,652.8,177.6,109.2,341.44,349.2,423.6,248.4,541.2,326.56,685.2,276,156,256.8,136.8,139.2,218.4,327.6,218.4,229.2,529.2,349.2,109.2,267.6,169.2,229.2,786,210,259.2,270,297.6,150,597.28,644.4,289.2,221.28,854.4,229.2,712.8,278.4,218.4,728.4,696,188.4,764.4,509,349.2,278.4,240,210,158.4,210,90,158.4,207.6,379.2,117.6,199.2,458.4,177.6,180,169.2,338.4,436.8,249.6,199.2,349.2,376.8,5.12,150,259.2,229.2,387.6,248.4,289.2,150,240,330,469.2,646.8,270,109.2,567.6,147.6,49.2,19.2,0,38.4,0,57.6,31.36,38.4,38.4,0,38.4,63.68,0,96,0,126,79.2,156,115.2,2.56,30,79.2,109.2,298.8,77.68,0,19.2,49.2,57.6,68.4,79.2,30,0,30,38.4,172.8,30.72,6.08,30,55.36,66.24,38.4,37.76,0,267.6,237.6,330,199.2,336.08,248.4,319.2,623.36,586.8,210,349.2,406.8,360,398.4,278.4,756.6,186,106.8,112.16,98.4,217.52,287.28,205.2,218.4,126,147.6,166.8,166.8,295.04,276,117.6,284.4,19.2,158.4,166.8
147.6,87.6,182.24,68.4,98.4,49.2,105.2,76.8,76.8,106.8,101.36,178.88,98.4,254.4,412.8,106.8,106.8,209.8,165.2,87.6,98.4,98.4,117.6,117.6,158.4,57.6,19.2,147.6,117.6,139.2,117.6,68.48,380.4,299.36,426,166.8,115.2,84.4,292.8,147.6,355.2,526.8,298.2,294.32,106.8,98.4,237.6,207.6,169.2,139.2,109.2,250.72,61.76,164.4,237.6,106.8,126,244.4,543.6,245.76,158.4,265.2,87.6,181,49.2,58.2,191.92,120,169.2,308.4,855.8,238.16,90,289.2,150,136,278.4,447.6,363.6,327.6,72,578.4,132.12,94.2,49.2,139.2,105,300,109.2,199.2,458.4,178.4,180,109.2,76.16,89.6,98.4,19.2,63.36,74.24,38.4,96,57.6,88.4,100.64,87.6,243.76,38.4,21.44,115.28,57.6,60,57.6,0,0,76.48,87.6,57.6,98.4,2.24,60.4,120,38.4,30.4,76.8,47.68,39.04,38.72,44.48,42.88,246.64,136.8,41.92,122.16,627.2,167.36,158.4,516,475.2,239.56,302.32,120,652.8,152.6,94.48,303.16,320.2,423.6,248.4,528.08,311.2,685.2,265.12,156,256.8,119.52,139.2,196.4,327.6,187.4,229.2,529.2,335.2,109.2,267.6,169.2,226.32,786,210,225.2,244,297.6,96,578.4,644.4,289.2,218.4,854.4,211.2,712.8,278.4,218.4,728.4,696,188.4,762.48,403,349.2,269.12,218,192,158.4,190,85,158.4,158.6,322.2,117.6,190.2,447.52,116.6,150,169.2,338.4,429.44,240,199.2,290.2,351.84,0,150,208.2,226.2,387.6,199.4,267.2,141,240,288,469.2,646.8,244,109.2,567.6,147.6,49.2,19.2,0,26.88,0,39.04,19.2,38.4,28.8,0,38.4,45.12,0,96,0,111.28,79.2,156,81.28,0,30,79.2,109.2,239.92,68.4,0,19.2,49.2,57.6,51.44,79.2,30,0,30,38.4,168.32,16.64,0,30,38.4,43.84,38.4,9.6,0,261.6,237.6,330,199.2,330,248.4,319.2,359.4,473.8,210,286.16,406.8,360,386.88,278.4,545.92,176.08,106.8,98.4,98.4,207.6,266.8,205.2,218.4,126,147.6,149.2,166.8,285.76,266.72,108.32,284.4,16,158.4,151.8
147.6,87.6,163.04,68.4,98.4,49.2,87.6,76.8,66.56,106.8,71.6,177.6,96.8,224.32,405.76,106.8,95.92,157.52,147.6,87.6,98.4,98.4,117.6,111.2,158.4,57.6,19.2,147.6,117.6,139.2,117.6,57.6,366.96,295.2,404,166.8,107.52,38.4,260.16,147.6,354.56,509.44,228.2,284.4,90.16,98.4,234.08,207.6,169.2,135.68,109.2,220.52,57.6,164.4,237.6,106.8,126,226.8,514.16,213.2,158.4,240.88,87.6,143,49.2,19.2,150,85,169.2,281.64,613.8,229.2,88,288.2,150,90,256.4,270.6,363.6,327.6,30,538.16,60,49.2,49.2,139.2,35,201,86.2,136.2,442.4,77.4,180,109.2,46.72,65.92,94.24,19.2,57.6,57.6,25.92,76.8,57.6,20.48,98.4,71.92,163.28,38.4,19.2,109.2,54.4,60,57.28,0,0,38.4,68.72,38.4,79.52,0,0,106.56,27.2,19.2,58.88,38.4,38.4,38.4,4.8,19.84,201.2,126.24,33.6,76.3,609.6,158.4,158.4,471.08,431.2,142.72,289.2,120,651.8,103.2,90,242.4,229.2,409.6,248.4,501.2,291.36,657.2,256.8,156,256.8,113.44,132.16,98.4,302.6,158.4,212.2,490.2,230.2,109.2,267.6,169.2,147,786,161,199.2,141,255.6,90,522.4,644.4,289.2,121.4,832.72,129.2,687.92,172.4,218.4,722.9,695,149.4,720.7,130,349.2,255.2,120,150,150.4,93,30,119.4,86.56,182.2,117.6,106.2,394.2,57.6,94,169.2,325.4,407.6,169,164.2,169.2,283.4,0,150,199.2,101.2,336.6,173.4,229.2,90,215,117,386.2,615.3,181,109.2,553.84,147.6,49.2,18.56,0,19.2,0,30.72,19.2,38.4,19.2,0,38.4,38.4,0,94.4,0,91.12,79.2,156,44.16,0,30,79.2,109.2,158.64,68.4,0,19.2,49.2,57.6,49.2,79.2,30,0,30,29.12,144.32,0,0,30,38.4,38.4,38.4,0,0,180.6,227.68,330,199.2,330,248.4,319.2,209.9,250.64,210,195,388.88,360,299.2,225.4,278.4,166.48,90.48,98.4,98.4,207.6,221.36,191.12,218.4,126,147.6,92.4,136.4,231.36,213.8,98.4,263,0,158.4,131.36
147.6,84.6,148.64,68.4,70.4,49.2,87.6,69.44,50.88,106.8,42.4,177.6,79.2,177.1,340.7,106.8,87.6,146.32,120.6,78.32,91.4,89.12,117.6,72.9,158.4,57.6,19.2,147.6,117.28,122.24,117.6,56.32,341,285.92,358,131.82,96,38.4,235.2,117.54,323.48,447.6,161.9,259.44,87.6,80.48,218.4,207.6,169.2,120,109.2,188.4,57.6,147.76,232.8,95.92,118,226.8,486,153.76,156.16,211.44,70.64,0,49.2,19.2,150,60,149.2,184.2,364.72,199.2,13.5,229.2,110.5,90,150.84,207.6,363.6,318.96,30,355.7,57,49.2,49.2,103.2,0,74,48.2,19.2,398.4,61.9,154,56.2,33.28,57.6,53.2,19.2,57.6,31.68,19.2,76.8,57.6,19.2,68.4,46.32,79.28,32.96,1.28,57.2,4.48,30,29.44,0,0,38.4,68.4,29.12,51.28,0,0,57.6,19.2,19.2,57.6,31.04,34.88,20.8,0,15.68,162.48,115.68,19.2,38.4,558.4,151.4,154.9,436.8,320.96,100,289.2,120,555.04,88.48,90,234.72,229.2,346.32,243.28,460.24,237.92,539.28,256.8,141.92,241.44,98.4,120,98.4,267.6,140.48,115.2,375.2,199.7,109.2,266.32,52.7,90,686.28,113.5,144.2,90,237.6,75.5,325.4,553.4,170.2,98.4,619.2,109.2,563.6,81.76,195.4,541.4,590,113.9,653.2,30,349.2,171.2,120,150,98.4,64.5,17.5,98.4,68.4,79.2,98.4,19.2,199.2,57.6,60,62.2,277.4,259.6,50,122.92,150.7,278.4,0,96,199.2,49.2,290.6,91.4,161.7,67,141,90,314.2,458.68,150,108.2,455.4,102.6,44.4,0,0,19.2,0,19.2,0.64,2.88,19.2,0,38.4,38.4,0,69.76,0,68.4,79.2,156,29.76,0,30,79.2,95.76,109.68,53.36,0,19.2,49.2,24.32,30.96,79.2,30,0,23,1.6,105.92,0,0,15,38.4,38.4,34.24,0,0,170.6,218.4,235,161.2,272,248.4,311.2,152.9,207.6,181,99.5,331.6,345,199.2,158.4,138.4,130.32,68.4,98.4,84.64,133.68,154.9,181.84,218.4,126,147.6,53.36,128.4,116.52,196.8,98.4,205.08,0,158.4,100.32
147.6,57.6,136.8,68.4,68.4,49.2,79.6,52.8,24.96,89.52,25.92,165.1,79.2,120.1,237.7,106.8,87.6,102.16,87.6,51.76,21.76,79.2,117.6,38.4,117.2,49.6,19.2,139.6,98.4,117.5,81.12,38.4,237.06,236.8,287.26,79.2,96,24.96,206.32,66.16,280.88,407.58,101.9,246,87.6,66.72,213.92,200.12,169.2,120,108.2,188.4,50.24,88.5,218.4,68.4,87.28,226.8,470,118.24,109.2,197.68,68.4,0,31.2,19.2,128,60,109.2,139.2,235.6,154.2,0,148.7,43,90,79.2,192.1,324.6,255.4,30,230.06,14,49.2,36.2,79.2,0,60,19.2,14.72,337.4,38.4,120,49.2,19.2,50.24,14.08,19.2,53.12,19.2,19.2,69.44,24.32,19.2,24.64,30,38.96,19.2,0,47.6,0,0,19.2,0,0,24,62.96,19.2,0,0,0,57.6,14.4,19.2,23.36,2.88,19.2,13.76,0,0,111.6,98.4,19.2,30.08,425.36,82.88,107.92,422.18,282.1,34,275.12,104.5,552.4,65.12,68,205.92,229.2,300.2,204.2,424.84,199.9,502.16,254.24,121.8,211.68,83.04,120,65.4,229.6,122.2,109.2,307.2,141.2,97.2,175.32,19.2,67.5,401.3,58,138.2,55,194.4,60,113.4,372.9,101.2,67.4,398.2,68.2,423.6,19.2,128,359.4,464,88.9,452.2,30,236.2,89.2,102,132.5,75.96,60,0,98.4,68.4,79.2,60.4,19.2,188.32,48,17,34.8,162.4,180.1,0,39.5,69.6,251.4,0,76.5,199.2,30.7,145.6,68.4,79.2,30,108,90,200.7,339.6,127.5,19.2,304.4,86.1,10.5,0,0,1.6,0,19.2,0,0,19.2,0,38.4,29.76,0,48.96,0,54.32,79.2,124.58,19.2,0,8,79.2,90,83.1,29.7,0,19.2,49.2,0,30,67.7,30,0,0,0,59.84,0,0,0,38.4,35.2,19.2,0,0,110.88,158.4,173,139.2,173,237.52,130.2,106.4,187.76,42,60,252,300,144.2,140.4,107.9,127.44,68.4,98.4,79.2,108.9,74.4,148.88,184.8,122.16,115.1,49.2,128.4,87.6,172.64,95.9,162.64,0,158.4,86.9
111.14,57.6,103.2,68.4,66.48,49.2,68.4,38.4,16.64,87.6,0,51.4,63.2,97.76,230.4,77.04,87.6,90,55.24,49.2,8.64,79.2,102.24,29.44,98.64,38.4,19.2,91.68,50.84,67.5,23.04,9.28,160.88,210.16,180.6,64.8,96,19.2,118.44,34.8,208,132.56,86.56,226.16,64.24,60,199.2,158.4,169.2,82,79.2,172.72,34.56,61.76,202.4,62.64,57.84,203.12,303.72,117.6,77.7,142.4,68.4,0,19.2,6.72,74.5,60,109.2,115.94,200.6,97.7,0,79.2,0,63.5,66.72,141.56,281.6,188.4,30,185.5,0,30,1.92,79.2,0,60,19.2,0,228.24,12.16,51,30.2,19.2,27.2,0,19.2,38.4,19.2,19.2,57.6,0,19.2,19.2,30,30,9.92,0,30,0,0,19.2,0,0,0,42.7,19.2,0,0,0,49.6,0,19.2,19.2,0,5.76,0,0,0,106.8,71.2,19.2,0,334.6,1.6,90,313.32,152.6,0,233.5,54,503.26,50.5,60,180,187.3,182.32,136.24,237.14,131.9,414.56,237.6,106.8,154.04,45.88,120,24.64,176.32,37.2,93.7,226.2,79.2,49.2,139.2,10.88,45.5,274.52,30,95.2,30,132.4,30,98.4,278.9,49.2,38.4,259.28,14.5,348.5,19.2,92.24,324.4,240.82,49.2,274.64,30,166.7,49.2,30,44,49.2,60,0,85.28,68.4,37.2,20.16,19.2,166,38.4,0,30,113.9,138.6,0,30,60,211.9,0,60,163.72,19.2,65.2,56.24,79.2,30,60,90,110.2,191.92,120,19.2,118.9,57.6,0,0,0,0,0,7.04,0,0,6.72,0,36.16,19.2,0,19.2,0,16.5,23.2,60.72,16.64,0,0,44.08,57,54.08,19.2,0,19.2,49.2,0,30,34.2,30,0,0,0,26.24,0,0,0,38.4,19.2,16.32,0,0,89.44,98.4,82,139.2,30,181.2,54.2,51.76,138.56,26.5,60,74.04,283,139.2,113.04,58.36,96.72,49.52,92.32,62.24,98.4,61.68,131.22,126.4,97.84,98.4,42.8,98.4,70,111.1,47.6,141.84,0,138.64,49.84
79.2,41.6,40.5,66.8,35.44,19.7,38.32,23.36,0,78,0,38.4,59.5,70.56,184.64,45.68,85.36,66.5,36.8,49.2,0,79.2,83.68,19.2,90,38.4,19.2,79.2,30,56.5,19.2,0,94.64,183.6,138.88,48.5,76.16,19.2,66.8,30,141.44,90,60,171.12,49.2,60,195.68,40.4,132.74,0.5,77.6,127,18.56,19.2,148.8,49.2,49.2,52.8,251.6,88.16,37.04,86.24,68.4,0,19.2,0,60,60,101.7,50,123.6,62.88,0,79.2,0,46,59.5,83.84,158.88,182.4,30,120,0,30,0,79.2,0,60,19.2,0,173.92,0,20,16.64,19.2,19.2,0,19.2,24,3.2,9.92,57.6,0,19.2,19.2,25,30,0,0,30,0,0,19.2,0,0,0,4.8,19.2,0,0,0,38.4,0,19.2,19.2,0,0,0,0,0,88.24,60,9.92,0,228.66,0,90,228.32,96.48,0,102,30,360.72,30,60,144,126,136.32,47,120,97.52,337.4,188.02,63.28,90,0,120,0,132.46,19.2,62.28,181.7,79.2,28.2,125.44,0,30,214.08,20.5,71.2,30,114.4,0,98.4,244.8,49.2,20.8,187.8,0,287.4,5.12,67,120.36,139.8,30,227.96,18.5,101.7,33.26,28,30,49.2,39,0,47.5,50.16,19.2,0,5.12,90,23.04,0,20.5,73.2,87.6,0,30,30.5,121.4,0,60,60,19.2,35.12,34.7,63.84,30,39,90,30,174.9,107.5,19.2,38.4,57.6,0,0,0,0,0,0,0,0,0,0,19.2,19.2,0,19.2,0,0,19.2,48.7,0,0,0,30,0,38.4,19.2,0,19.2,49.2,0,30,4.48,30,0,0,0,19.2,0,0,0,38.08,19.2,0,0,0,78.56,36.48,60,120.7,30,109.2,29.66,0,44.5,0,60,49.2,236,123.74,90,23.2,73.5,31.6,50.84,60,97.9,13.96,87.4,120,33.74,72.16,4.5,42.8,35.14,70,30,48.98,0,106.32,49.2
70.24,0,29,47.92,30,4.16,30,19.2,0,54.64,0,17.6,30,60,103,30,60.08,9.5,0.64,45.04,0,75.68,60,19.2,69,19.2,16.96,68.64,30,30,16.96,0,28.48,167.7,117.5,9.5,18.24,3.52,22,1,111.14,90,42.5,150,39.28,60,180,29.12,31,0,60,14,0,19.2,120,42.8,33.7,30,193.5,60,30,78.24,46.32,0,19.2,0,20,60,79.2,21,64.52,53,0,46.2,0,0,27,28.5,113.54,105.44,11.5,69,0,1.5,0,45.84,0,56.5,19.2,0,72,0,0,0,19.2,19.2,0,19.2,19.2,0,0,41.92,0,19.2,19.2,0,25,0,0,1.5,0,0,19.2,0,0,0,0,19.2,0,0,0,38.4,0,19.2,19.2,0,0,0,0,0,59.1,60,0,0,193.5,0,50,210,60.64,0,26,11,274,30,42.5,49,5,120,0,113,61.92,240.5,121,18,72.5,0,120,0,77.22,19.2,0,129.7,42.2,19.2,63,0,6.5,99.66,0,19.2,11,52.26,0,41.66,141.44,49.2,19.2,142.3,0,176.72,0,48,15.36,102.64,0,157.8,0,20.24,0,0,30,32.56,30,0,2,34.7,19.2,0,0,90,19.2,0,0,30,72.6,0,4,0,72.14,0,23,14,19.2,30,19.2,5,30,30,44.5,7.5,128.4,77,19.2,38.4,57.6,0,0,0,0,0,0,0,0,0,0,19.2,19.2,0,19.2,0,0,19.2,19.2,0,0,0,30,0,13.12,19.2,0,19.2,13.26,0,30,0,30,0,0,0,19.2,0,0,0,19.2,1.92,0,0,0,50.5,19.2,60,71.12,30,109.2,0,0,0,0,46.5,49.2,210,89,43.5,19.2,58,27,30,60,56.24,0,38.32,115,3.84,59.5,0,30,0,37.68,10,7.5,0,69.5,27.64
57.5,0,0,8,5.5,0,30,19.2,0,28,0,0,5.5,24.5,39.5,30,49.2,0,0,29.5,0,35.5,60,19.2,27.5,0,0,54,27.5,30,0,0,19.2,86.2,77,0,0,0,0,0,36,65.5,0,64,29.5,56,158,0,0,0,54,0,0,19.2,103,30,19.2,30,92.5,6,25,57.5,30,0,19.2,0,0,41,64.2,0,27.2,22,0,7.04,0,0,0,0,65.6,52.5,0,8.5,0,0,0,0,0,4,19.2,0,0,0,0,0,1.28,10.88,0,19.2,19.2,0,0,2.24,0,19.2,19.2,0,0,0,0,0,0,0,19.2,0,0,0,0,19.2,0,0,0,38.4,0,19.2,19.2,0,0,0,0,0,57.6,50,0,0,126,0,0,147.5,50,0,0,0,100.5,14.5,2.5,19,0,64.5,0,77,50.5,148,112.5,0,30,0,75.5,0,57,19.2,0,57.2,19.2,19.2,0,0,0,41.94,0,19.2,0,19.2,0,30,53.32,25.2,19.2,90.7,0,91.8,0,0,0,57.34,0,49.7,0,0,0,0,1,23.5,1,0,0,19.2,19.2,0,0,20,19.2,0,0,9.5,57.6,0,0,0,26.2,0,0,0,19.2,30,19.2,0,7,1,0,0,96.92,10,19.2,33.6,57.6,0,0,0,0,0,0,0,0,0,0,15.04,19.2,0,19.2,0,0,19.2,3.84,0,0,0,30,0,0,19.2,0,19.2,0,0,3,0,22.5,0,0,0,11.52,0,0,0,7.36,0,0,0,0,18.5,19.2,60,30,19,65.2,0,0,0,0,9,38.2,198,38,0,19.2,29,0,22.5,31,2.5,0,4,73.5,0,4.5,0,24.5,0,4.5,0,0,0,36,0
26.5,0,0,0,0,0,25,19.2,0,0,0,0,0,0,0,4.5,22.2,0,0,0,0,24,58,19.2,0,0,0,4.5,0,4.5,0,0,19.2,19.2,1.5,0,0,0,0,0,0,0,0,0,0,16.5,81.5,0,0,0,4.5,0,0,19.2,34.5,25,19.2,25,1.5,0,0,25.5,4.5,0,19.2,0,0,16.5,19.2,0,19.2,0,0,0,0,0,0,0,57.6,0,0,0,0,0,0,0,0,0,19.2,0,0,0,0,0,0,0,0,19.2,19.2,0,0,0,0,19.2,19.2,0,0,0,0,0,0,0,19.2,0,0,0,0,19.2,0,0,0,38.4,0,19.2,19.2,0,0,0,0,0,57.6,0,0,0,25.5,0,0,47.5,16.5,0,0,0,27,0,0,0,0,11,0,4.5,0,3.5,1.5,0,1.5,0,11.5,0,4,19.2,0,19.2,19.2,19.2,0,0,0,0,0,19.2,0,19.2,0,3.5,38.4,19.2,19.2,0,0,57.92,0,0,0,19.2,0,25.7,0,0,0,0,0,0,0,0,0,19.2,19.2,0,0,0,19.2,0,0,0,57.6,0,0,0,19.2,0,0,0,19.2,3.5,19.2,0,0,0,0,0,12,0,19.2,19.2,57.6,0,0,0,0,0,0,0,0,0,0,0,19.2,0,19.2,0,0,19.2,0,0,0,0,18,0,0,19.2,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,12,1.5,0,47.7,0,0,0,0,0,19.2,60.5,0,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
